,time,chanel1,chanel2,chanel3,chanel4,chanel5,chanel6,chanel7,chanel8,position
149,14.146194696426392,47,33,41,118,84,109,283,79,2
150,14.161136388778687,46,33,40,125,83,102,273,74,2
151,14.18359923362732,50,35,44,84,86,96,251,73,2
152,14.19861102104187,45,36,47,103,93,108,261,66,2
153,14.215429067611694,43,35,45,108,93,109,270,63,2
154,14.236100673675537,39,36,51,180,167,101,250,59,2
155,14.25101637840271,50,44,62,248,227,109,251,60,2
156,14.259372472763062,49,42,60,267,229,113,271,64,2
157,14.266059398651123,55,43,59,264,230,101,255,69,2
158,14.281831979751587,59,43,57,262,232,109,255,58,2
159,14.303935766220093,59,46,52,226,201,107,249,59,2
160,14.319026470184326,53,40,49,180,188,108,244,63,2
161,14.341870546340942,53,42,51,161,184,107,227,69,2
162,14.364118814468384,47,43,53,152,181,106,221,79,2
163,14.378051996231079,41,45,57,154,184,113,201,77,2
164,14.40216326713562,38,41,61,167,168,113,198,74,2
165,14.424314498901367,35,38,54,153,113,104,196,69,2
166,14.438708543777466,31,39,51,161,111,94,157,64,2
167,14.468505144119263,28,34,47,167,115,110,171,46,2
168,14.491177558898926,33,34,46,188,129,92,147,54,2
169,14.51551342010498,33,33,47,215,152,92,155,56,2
170,15.023115158081055,92,64,35,267,116,62,89,119,1
171,15.047245979309082,92,61,38,297,115,65,90,122,1
172,15.06122612953186,91,57,32,231,90,60,88,120,1
173,15.08358883857727,57,46,38,246,89,54,68,104,1
174,15.106369972229004,55,44,44,324,96,46,57,91,1
175,15.121478796005249,51,42,53,342,110,46,55,88,1
176,15.143693923950195,49,38,49,323,117,49,51,89,1
177,15.173853635787964,50,44,53,341,127,50,57,88,1
178,15.180734395980835,64,69,60,397,144,52,58,71,1
179,15.206544399261475,66,74,59,345,144,57,65,69,1
180,15.226165294647217,70,78,55,350,152,62,68,71,1
181,15.241334199905396,68,81,56,348,146,56,68,75,1
182,15.263494968414307,68,82,56,345,147,55,64,75,1
183,15.286095380783081,51,63,46,288,140,57,66,76,1
184,15.301148414611816,54,57,45,296,143,56,63,85,1
185,15.324362516403198,65,52,46,260,125,49,66,103,1
186,15.346113681793213,74,59,47,250,143,52,72,100,1
187,15.361163854598999,77,59,48,266,173,59,74,105,1
188,15.38369607925415,77,59,52,268,171,57,76,103,1
189,15.406620979309082,73,58,50,274,183,54,72,96,1
190,15.421159267425537,58,55,46,342,189,53,63,73,1
191,15.443769931793213,48,40,50,364,173,52,54,66,1
192,15.466177940368652,50,35,47,351,137,44,51,69,1
193,15.482996463775635,44,30,38,339,128,41,41,63,1
194,15.503682851791382,46,33,43,387,97,41,41,64,1
195,15.52697467803955,47,41,46,337,85,51,49,61,1
196,15.541160583496094,44,44,41,319,97,58,53,64,1
197,15.564284801483154,39,44,41,336,103,63,54,54,1
198,15.586535453796387,43,48,53,351,112,65,57,54,1
199,15.6015305519104,41,46,49,331,122,65,57,59,1
200,15.623687982559204,41,41,48,322,128,62,54,58,1
201,15.646821975708008,45,48,48,388,155,58,58,58,1
202,15.66123366355896,42,49,48,379,153,52,58,52,1
203,15.683592557907104,38,49,37,353,147,51,56,52,1
204,15.706359148025513,41,49,38,315,143,52,56,47,1
205,15.741476058959961,39,54,40,348,151,50,54,50,1
206,15.744258880615234,38,50,45,292,122,48,44,50,1
207,15.767452478408813,39,49,43,310,120,48,42,49,1
208,15.7887122631073,41,50,44,334,139,49,42,52,1
209,15.805800914764404,39,49,46,383,156,48,41,49,1
210,15.82566213607788,43,47,44,411,174,45,45,48,1
211,15.848392009735107,41,57,42,406,179,46,52,51,1
212,15.865911960601807,39,59,49,400,177,46,54,51,1
213,15.885764598846436,39,61,52,377,159,49,63,55,1
214,15.90866208076477,40,63,53,377,148,50,66,62,1
215,15.925314903259277,33,61,52,364,126,54,66,62,1
216,15.946163415908813,31,49,50,365,112,51,61,57,1
217,15.968234539031982,40,49,52,364,111,59,64,61,1
218,15.986417770385742,43,46,48,415,141,60,60,58,1
219,16.008166313171387,45,49,49,361,136,59,57,56,1
220,16.028650999069214,45,49,51,366,131,56,53,53,1
221,16.045562028884888,46,54,52,348,135,60,55,55,1
222,16.066205263137817,43,59,49,419,158,61,59,53,1
223,16.08879804611206,39,57,50,390,136,53,54,50,1
224,16.105649709701538,38,51,47,414,153,54,54,50,1
225,16.12584900856018,37,49,45,361,148,55,54,48,1
226,16.149205684661865,38,43,43,402,162,51,51,43,1
227,16.166450262069702,39,32,37,313,149,46,45,48,1
228,16.185781240463257,38,28,35,306,155,47,49,46,1
229,16.20853853225708,37,30,36,272,131,47,48,41,1
230,16.226417303085327,38,32,44,329,145,50,49,43,1
231,16.246248245239258,39,34,46,304,130,49,47,44,1
232,16.268676042556763,39,37,51,300,117,55,45,42,1
233,16.285768508911133,39,37,51,305,114,55,40,43,1
234,16.306345224380493,41,40,53,308,121,56,42,46,1
235,16.329001426696777,44,45,47,309,128,56,47,56,1
236,16.345675230026245,42,45,47,282,123,57,50,59,1
237,16.36620593070984,39,44,48,301,132,47,47,57,1
238,16.38923215866089,37,45,47,283,124,47,49,56,1
239,16.405951261520386,35,43,49,281,143,45,46,54,1
240,16.426270484924316,31,41,51,224,117,41,44,42,1
241,16.448689937591553,30,44,52,261,121,43,46,37,1
242,16.465784549713135,30,45,48,316,145,48,53,34,1
243,16.485827207565308,32,49,49,325,160,49,53,36,1
244,16.50826358795166,30,50,51,327,141,65,59,39,1
245,16.525727033615112,33,57,51,336,152,73,65,43,1
246,16.54649519920349,33,58,57,349,175,73,64,43,1
247,16.570600986480713,40,70,61,363,169,89,70,52,1
248,16.585692405700684,39,78,66,363,166,101,78,52,1
249,16.608692407608032,41,88,71,423,189,110,97,53,1
250,16.628995180130005,40,88,72,413,190,111,98,53,1
251,16.650803804397583,52,99,78,398,205,144,111,68,1
252,16.667972803115845,49,111,94,389,219,163,131,70,1
253,16.68870782852173,51,113,98,410,224,170,134,72,1
254,16.711209297180176,55,110,98,365,208,171,125,76,1
255,16.727977991104126,56,108,105,366,204,174,128,80,1
256,16.748579740524292,47,106,107,352,188,164,126,69,1
257,16.771089553833008,46,88,91,283,159,141,104,61,1
258,16.787965774536133,43,79,86,273,145,125,94,59,1
259,16.80862784385681,40,79,86,288,165,127,92,55,1
260,16.83111262321472,38,84,82,321,166,129,91,52,1
261,16.84860587120056,37,76,74,311,145,119,90,56,1
262,16.868264198303223,34,70,74,306,140,115,85,57,1
263,16.89097285270691,36,72,75,311,136,122,93,57,1
264,16.908223152160645,33,71,76,274,122,113,90,54,1
265,16.928680181503296,33,66,71,305,118,105,86,51,1
266,16.95125985145569,33,59,66,306,109,91,75,46,1
267,16.96807360649109,35,66,66,336,137,92,77,49,1
268,16.98889684677124,34,60,59,292,141,87,70,50,1
269,17.011287212371826,33,55,52,303,127,81,67,50,1
270,17.028190851211548,32,48,47,239,127,76,60,46,1
271,17.04886293411255,31,45,63,249,136,76,58,48,1
272,17.07096004486084,30,41,67,225,121,82,56,44,1
273,17.08867573738098,29,44,69,228,123,77,56,39,1
274,17.10870099067688,28,43,68,221,140,72,56,37,1
275,17.13180446624756,29,45,68,212,141,71,58,40,1
276,17.147171020507812,28,46,53,214,142,72,58,37,1
277,17.16891074180603,25,40,45,212,148,60,51,34,1
278,17.19147229194641,25,35,41,231,149,56,47,35,1
279,17.20909571647644,24,31,45,218,130,46,42,34,1
280,17.228197813034058,23,28,50,231,143,43,38,29,1
281,17.25122380256653,25,26,57,221,147,39,37,28,1
282,17.2687509059906,30,27,69,255,157,48,39,35,1
283,17.28927206993103,31,26,76,262,171,56,37,36,1
284,17.709628343582153,34,28,42,133,92,67,186,36,2
285,17.731107473373413,32,26,46,143,88,70,208,36,2
286,17.753365993499756,26,26,44,141,86,70,201,34,2
287,17.76833438873291,26,24,44,142,87,73,210,39,2
288,17.79090428352356,26,25,49,177,104,72,200,38,2
289,17.81409740447998,25,26,54,207,117,74,199,39,2
290,17.829307317733765,26,26,56,219,125,74,210,38,2
291,17.851754188537598,27,27,57,219,126,66,185,39,2
292,17.87391757965088,31,30,60,218,126,58,148,35,2
293,17.888787508010864,34,30,58,186,111,59,159,36,2
294,17.91141152381897,32,30,44,148,82,57,165,35,2
295,17.933762788772583,33,31,43,122,72,50,121,36,2
296,17.94819974899292,33,32,42,124,71,62,165,37,2
297,17.97073483467102,29,30,39,123,73,66,174,37,2
298,17.993749141693115,25,30,37,114,66,60,159,36,2
299,18.008448839187622,26,28,37,97,53,58,166,40,2
300,18.03142261505127,25,28,31,95,71,65,191,40,2
301,18.05390954017639,31,29,34,95,73,69,195,44,2
302,18.068875789642334,36,28,31,91,67,65,191,43,2
303,18.090798139572144,36,30,33,87,71,66,191,43,2
304,18.114025115966797,36,31,33,75,71,68,187,40,2
