time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,position
20.027106285095215,0,0,-1,-1,-2,-1,3,2,1
20.042348623275757,2,2,1,3,2,0,3,2,1
20.04235315322876,2,3,4,6,4,2,1,-1,1
20.050042629241943,-3,-3,-3,-9,-7,-2,-2,-5,1
20.050048828125,-5,-6,-8,-13,-15,-10,-12,-4,1
20.06640124320984,-2,-4,-3,-3,0,0,-2,0,1
20.066407918930054,2,0,1,0,0,3,5,6,1
20.067476749420166,0,-2,0,2,4,-1,-2,-3,1
20.06748080253601,0,4,7,14,14,7,8,4,1
20.080007314682007,-7,-13,-16,-28,-28,-14,-11,-9,1
20.0800142288208,1,1,3,2,4,1,0,6,1
20.087647199630737,3,4,2,4,2,1,2,2,1
20.087653160095215,0,0,1,4,3,4,0,-2,1
20.102720737457275,3,2,1,3,3,0,3,2,1
20.10272789001465,-1,-5,-3,-6,-4,-1,0,-3,1
20.11005163192749,1,2,1,2,1,2,1,0,1
20.11005687713623,-3,-5,-5,-7,-3,-2,1,0,1
20.125632524490356,1,0,1,4,0,1,0,1,1
20.125637531280518,4,1,1,3,4,3,6,4,1
20.126757860183716,1,-1,-2,-4,-7,-5,-6,-3,1
20.126763582229614,-5,-2,-2,-3,-5,-3,1,0,1
20.139980792999268,-4,0,1,3,5,2,1,0,1
20.139986515045166,2,3,1,5,2,0,-4,0,1
20.14743685722351,1,0,-1,6,8,2,4,2,1
20.147441148757935,-1,-3,-5,-10,-9,-3,-3,-2,1
20.162521839141846,-3,-2,-1,-1,-4,1,2,2,1
20.162527084350586,0,-1,0,-4,-6,-3,-11,-3,1
20.17819595336914,3,3,6,7,8,4,9,3,1
20.178200483322144,-1,-3,-8,-8,-8,-6,-5,-3,1
20.18557834625244,-2,2,3,1,3,-1,-3,-3,1
20.185582876205444,-4,-3,-2,-4,-4,-3,2,1,1
20.186625242233276,-1,-1,-1,2,2,1,0,-1,1
20.18662977218628,6,4,4,7,6,2,5,7,1
20.200072050094604,1,1,2,4,3,2,2,1,1
20.20007824897766,-1,0,-3,-2,-1,0,1,-3,1
20.207688331604004,-6,-4,-3,-5,-3,1,0,-2,1
20.20769429206848,0,0,-2,-4,-2,-1,-4,-6,1
20.22273540496826,3,2,2,2,1,0,-1,5,1
20.222744703292847,-2,-2,-1,6,6,1,2,-2,1
20.230019569396973,1,1,0,3,-1,0,-2,-2,1
20.230024337768555,-2,-2,-3,-1,-3,1,3,4,1
20.24721884727478,-2,-2,-2,-4,-4,-4,-7,-4,1
20.247222900390625,0,2,4,2,1,2,3,-5,1
20.248191356658936,3,2,-1,0,-1,-2,0,-3,1
20.2481951713562,-6,-7,-2,-5,-7,-7,-10,-9,1
20.259746074676514,3,1,-2,-2,0,2,3,1,1
20.25974988937378,-1,-2,-3,-4,-3,1,4,6,1
20.267255783081055,0,0,-1,-1,0,-1,-2,-2,1
20.26725959777832,2,3,2,3,0,1,-1,-1,1
20.28231692314148,-2,-1,-2,0,1,1,1,0,1
20.282320737838745,-7,-4,-2,-1,-4,0,-6,-9,1
20.29030132293701,-2,-1,0,-2,-1,0,1,-2,1
20.29030966758728,0,-3,-2,-7,-7,-4,-2,0,1
20.305885791778564,0,-1,0,6,5,2,1,1,1
20.305893421173096,-4,-4,-6,-13,-10,-6,-6,-2,1
20.30707335472107,-1,0,1,-2,-2,-1,-1,1,1
20.30707836151123,-1,-2,3,8,8,7,3,0,1
20.320083618164062,-2,0,-1,-1,-3,-4,-4,-11,1
20.32008957862854,5,3,3,3,1,-1,-2,7,1
20.327674865722656,-4,-3,-4,0,-1,0,1,-3,1
20.327680349349976,-3,-2,-7,-8,-8,-3,-2,1,1
20.342609167099,4,2,1,0,1,2,-4,0,1
20.342615842819214,-1,-1,1,5,7,1,9,4,1
20.35010051727295,3,1,1,3,1,1,-4,-2,1
20.350107669830322,-7,-8,-6,-12,-14,-12,-11,-4,1
20.36568832397461,-3,0,-1,-2,-4,-2,-1,0,1
20.365694284439087,2,0,-1,-3,-4,-1,-1,-2,1
20.36687994003296,0,0,0,2,0,-4,-2,1,1
20.3668851852417,-1,1,2,8,9,4,2,-2,1
20.380099296569824,2,1,0,-3,-1,-3,0,1,1
20.38010549545288,0,1,-1,-2,-3,-1,-3,-2,1
20.395963191986084,-2,-3,-2,-8,-5,0,-3,0,1
20.395971298217773,-1,1,0,2,5,1,5,-4,1
20.402626276016235,0,1,-1,-1,0,-1,-3,-1,1
20.402631759643555,2,3,5,12,12,4,2,0,1
20.409520149230957,-5,-8,-11,-17,-15,-7,-11,-8,1
20.40952467918396,5,2,5,6,6,2,2,5,1
20.425823211669922,0,0,-1,2,0,-1,-2,-2,1
20.425828218460083,2,1,0,-1,0,2,5,4,1
20.426818132400513,-5,-2,-1,2,-2,-4,-8,-5,1
20.42682123184204,2,-1,-1,-6,-3,0,-2,1,1
20.441561460494995,-2,-4,-2,-6,-5,-3,0,-4,1
20.441568613052368,-1,-1,-1,0,-1,-3,-4,1,1
20.44755744934082,2,0,0,1,2,-2,3,2,1
20.447563409805298,5,8,5,11,9,5,7,3,1
20.462697505950928,-3,-8,-8,-7,-11,-8,-4,-4,1
20.462703466415405,-2,-3,-7,-12,-8,-3,-8,3,1
20.470144271850586,3,4,4,6,5,3,5,4,1
20.470150232315063,-3,-3,-5,-8,-8,-9,-7,-2,1
20.487064123153687,-1,-3,2,7,8,4,6,0,1
20.487069129943848,9,3,2,1,-1,-2,1,4,1
20.488200902938843,-2,1,-1,0,2,2,3,1,1
20.488205909729004,0,1,1,4,6,4,2,-1,1
20.50007939338684,2,3,4,4,3,3,2,5,1
20.50008463859558,-4,-7,-4,-4,-4,-2,0,-7,1
20.507193565368652,4,1,2,0,2,1,5,3,1
20.50719714164734,2,4,3,5,2,3,3,2,1
20.523051261901855,-9,-7,-9,-13,-9,-4,-9,-9,1
20.52305555343628,-7,-3,-1,-3,-3,-2,0,0,1
20.529821395874023,2,2,3,4,3,2,4,1,1
20.529826402664185,-1,0,1,1,3,1,-1,-1,1
20.545329093933105,6,3,5,9,9,3,5,4,1
20.54533290863037,-2,-2,-5,-7,-6,0,-5,-3,1
20.54601240158081,-5,-5,-4,-4,-5,-2,-5,-6,1
20.54601550102234,1,1,0,3,1,0,1,0,1
20.559616088867188,1,2,1,2,1,0,3,4,1
20.559620141983032,-2,-2,-4,-4,-2,-4,-4,-9,1
20.567132234573364,-4,-4,-8,-12,-12,-6,-8,-6,1
20.56713628768921,0,-2,-3,-2,-3,-2,0,-1,1
20.582125425338745,2,2,1,4,4,1,0,-3,1
20.58212947845459,-5,-5,-3,-4,-8,-3,-5,1,1
20.597983837127686,2,0,-1,-2,-2,2,4,1,1
20.59798765182495,-2,1,-1,-1,1,-1,-5,-3,1
20.60529661178589,1,0,0,-3,-4,-1,0,0,1
20.60530114173889,1,1,2,3,0,0,2,-2,1
20.606128215789795,0,-1,-1,-1,-1,-4,-5,-3,1
20.606132984161377,-7,-6,-4,-7,-7,-1,0,-5,1
20.619784832000732,-1,1,-2,1,1,-3,-5,2,1
20.619788646697998,0,-4,-2,-5,-6,-1,6,1,1
20.627158403396606,2,2,2,6,6,1,1,-1,1
20.62716317176819,-3,-1,-4,-8,-6,-4,-2,-1,1
20.642594575881958,-3,0,0,1,0,0,-5,-4,1
20.642600297927856,0,2,0,5,3,0,-2,0,1
20.65019464492798,-6,-5,-4,-7,-7,-3,-5,-5,1
20.650201082229614,2,0,1,3,3,1,3,-1,1
20.673927068710327,0,-2,-1,1,-1,0,4,0,1
20.67393159866333,2,2,1,7,9,7,4,2,1
20.67664098739624,1,1,3,5,3,0,2,0,1
20.676647663116455,-3,-4,-5,-13,-9,-6,-8,0,1
20.68000864982605,-5,-4,-1,-3,-3,0,6,-4,1
20.68001413345337,-1,0,1,1,0,-3,-2,2,1
20.687695503234863,2,1,1,8,8,2,1,0,1
20.687700986862183,-2,-5,-3,-3,-2,0,0,1,1
20.702574968338013,0,1,0,-1,-1,0,2,1,1
20.70258092880249,4,2,1,0,1,-1,1,0,1
20.71008062362671,4,1,2,1,-2,-1,6,9,1
20.71008849143982,0,1,1,6,6,3,6,4,1
20.72522234916687,0,-3,-5,-10,-10,-6,-9,0,1
20.725228548049927,0,1,2,0,3,3,5,2,1
20.733302116394043,0,0,-1,-3,-3,-1,-4,-5,1
20.733307361602783,1,-2,-1,-1,-3,1,0,1,1
20.748072862625122,7,7,3,2,4,2,0,4,1
20.748077392578125,-7,-6,-8,-13,-10,-7,-9,-6,1
20.748976469039917,-2,-2,-1,1,2,1,1,-2,1
20.748979568481445,2,2,4,4,1,-1,2,0,1
20.76266574859619,-2,2,0,4,6,1,-2,-6,1
20.762670278549194,-2,-2,-2,-4,-5,-4,-2,0,1
20.769906044006348,0,1,1,5,4,2,-2,-5,1
20.769911289215088,-1,-2,-2,-4,-2,-2,-4,-2,1
20.784929752349854,-1,-1,-1,0,-1,-2,0,1,1
20.784936666488647,1,3,3,5,3,4,5,-1,1
20.79309320449829,-2,0,-2,1,-1,0,-1,-2,1
20.793097019195557,6,8,8,17,15,3,4,1,1
20.808331727981567,-14,-16,-16,-27,-28,-14,-18,-12,1
20.80834150314331,1,1,4,4,3,1,-1,-1,1
20.809439659118652,3,1,0,-1,-1,1,3,6,1
20.809444427490234,0,-1,-2,-3,-3,2,0,-2,1
20.822688817977905,2,2,3,5,7,2,4,4,1
20.822694301605225,0,-2,-3,-2,-1,-1,0,-1,1
20.829957008361816,0,-1,-1,-3,-3,-4,-5,1,1
20.82996153831482,-5,-4,-3,-1,-3,-1,-6,-7,1
20.84516978263855,1,-1,-2,-1,-4,1,3,4,1
20.84517502784729,-5,-6,-3,-4,-4,-2,-4,-9,1
20.853219747543335,0,0,0,0,0,-1,1,2,1
20.85322403907776,3,3,2,-1,1,0,-1,0,1
20.868324041366577,2,-1,1,6,6,2,3,-2,1
20.86833095550537,-1,-2,-2,-4,-4,-3,1,4,1
20.869404315948486,-3,-1,-2,0,1,3,2,-2,1
20.86940884590149,-2,-2,0,3,0,-1,1,-3,1
20.88259744644165,0,0,-2,-4,-4,-9,-20,-5,1
20.882604360580444,-5,-1,-1,2,2,0,2,-5,1
20.889516592025757,1,-2,-2,-4,-5,-5,-1,1,1
20.889519691467285,1,3,5,14,14,6,7,1,1
20.905062198638916,-8,-11,-14,-28,-29,-18,-13,-11,1
20.905067205429077,0,0,1,1,1,5,1,7,1
20.913103818893433,-4,-2,-2,-3,-2,0,-3,-2,1
20.913108825683594,1,2,3,3,1,1,1,2,1
20.92814803123474,8,8,4,13,13,9,9,3,1
20.928153038024902,2,-2,0,-1,-3,-4,-1,2,1
20.929058074951172,-2,-3,-1,-2,-1,2,3,-3,1
20.929075956344604,-3,-6,-8,-14,-13,-7,-5,1,1
20.950719118118286,0,5,5,9,8,5,9,4,1
20.95072364807129,-2,-4,-6,-9,-8,-5,-9,-8,1
20.95170307159424,2,0,2,7,7,4,4,1,1
20.951705932617188,-2,-3,-4,-7,-3,0,-2,0,1
20.96507167816162,2,6,7,12,8,3,-1,4,1
20.96507740020752,-3,1,-5,-4,-3,-7,-7,-2,1
20.973116397857666,0,-2,-3,-5,-6,-5,-10,-2,1
20.973121166229248,-3,-3,-3,-5,-3,-1,2,0,1
20.988147020339966,1,3,3,5,7,8,9,0,1
20.988153219223022,9,7,8,16,11,6,6,2,1
20.989721298217773,-7,-9,-11,-18,-14,-5,-7,-5,1
20.989726066589355,-2,-2,-1,-6,-5,-1,-4,-1,1
21.002580642700195,-1,-1,4,6,7,3,3,0,1
21.002585887908936,-2,-1,-1,-1,-2,-2,0,-2,1
21.01005983352661,4,5,3,6,7,3,4,1,1
21.01006579399109,-5,-6,-3,-4,-6,-4,-6,-6,1
21.025158643722534,-3,-8,-3,-8,-5,1,2,0,1
21.025164365768433,-2,0,-1,-2,1,-1,-1,1,1
21.040265560150146,1,2,3,3,2,-1,0,-1,1
21.040269136428833,0,-2,0,4,5,-1,0,-5,1
21.048383951187134,-3,-3,-6,-9,-11,-4,-10,-3,1
21.048389434814453,1,0,1,1,0,0,4,0,1
21.049455404281616,-1,-2,1,0,2,2,0,-3,1
21.049458742141724,12,10,4,4,2,-3,-7,5,1
21.062698125839233,3,1,0,4,4,2,8,-1,1
21.062703371047974,1,-1,-1,0,0,1,-1,1,1
21.070181131362915,-3,0,-2,-3,-7,-6,-2,0,1
21.070186853408813,1,1,2,1,3,1,4,0,1
21.08541512489319,-1,0,-4,-5,-5,-3,-2,-2,1
21.085423231124878,-3,-3,-3,-6,-6,0,-3,0,1
21.093317985534668,4,1,3,9,5,1,4,1,1
21.093323469161987,-5,-6,-10,-13,-15,-9,-7,-5,1
21.108444929122925,2,5,5,8,9,5,6,6,1
21.108450651168823,1,0,0,1,2,0,1,-4,1
21.109525442123413,-4,-6,-6,-7,-7,-3,-4,-5,1
21.109529495239258,-3,-1,0,1,2,1,0,-7,1
21.130916595458984,0,0,-1,-1,0,-1,-2,0,1
21.130922317504883,-4,-5,-6,-6,-5,-1,-2,-5,1
21.13211178779602,-1,-1,-1,-2,-2,0,5,2,1
21.132115602493286,3,2,2,2,2,3,3,4,1
21.145099878311157,-2,-1,0,3,4,1,-1,-2,1
21.14510488510132,-2,-2,-3,-9,-8,-3,-3,-4,1
21.153355360031128,1,1,1,5,3,-1,1,2,1
21.15335988998413,-1,-2,-1,-1,2,3,1,-1,1
21.168238639831543,-3,0,1,3,3,2,3,1,1
21.168243169784546,1,2,2,5,4,2,0,-6,1
21.169215440750122,-1,-6,-5,-10,-8,-3,-14,-8,1
21.16921830177307,1,2,1,2,2,0,3,6,1
21.18266224861145,-1,-3,-2,-4,-5,-2,-3,-1,1
21.18266773223877,2,1,4,6,3,0,0,-1,1
21.19098687171936,0,-4,-4,-6,-6,-2,3,8,1
21.190990924835205,-2,-2,-2,-4,-3,0,-5,-1,1
21.20504403114319,-2,-1,-3,-6,-4,-2,-6,-3,1
21.20504903793335,0,2,1,2,3,0,4,4,1
21.213607788085938,2,3,0,4,4,0,2,-2,1
21.21361470222473,0,0,-1,-2,-5,-5,-1,0,1
21.229333877563477,-2,-3,-2,0,0,0,0,0,1
21.229340314865112,0,1,1,-2,0,1,1,1,1
21.230571031570435,-3,2,-1,-1,-1,0,-3,-3,1
21.23057508468628,-4,-3,-1,-1,0,-1,1,-4,1
21.242852687835693,7,5,5,3,0,-4,-4,1,1
21.242857456207275,-1,-2,2,5,5,3,1,1,1
21.250006675720215,-3,-4,-7,-11,-8,-2,-1,-4,1
21.250011444091797,-4,-4,-2,-1,-1,-1,2,-6,1
21.265060663223267,-5,-4,-2,0,0,-1,-7,-5,1
21.265066385269165,4,3,2,5,4,2,10,12,1
21.274879455566406,2,2,0,2,1,2,-6,-2,1
21.274884939193726,1,-1,-2,-3,-3,-2,2,3,1
21.28814458847046,-7,-6,-6,-9,-11,-6,-2,-2,1
21.2881498336792,1,1,1,4,5,1,-2,0,1
21.289490699768066,-2,0,-2,-2,-1,0,0,0,1
21.289495944976807,3,1,4,6,4,4,3,-2,1
21.30249834060669,-1,-3,0,0,0,0,4,-1,1
21.30250310897827,1,-1,-4,-6,-6,-5,-9,-4,1
21.310235261917114,3,3,4,6,2,-1,4,4,1
21.31024193763733,-6,-3,-5,-3,-2,-1,-3,-7,1
21.325193643569946,1,0,-2,0,-1,-4,-4,3,1
21.325253009796143,-1,0,0,-1,-2,0,-2,2,1
21.33321213722229,0,0,2,5,6,0,-2,-3,1
21.33321738243103,2,0,0,1,-5,-3,1,5,1
21.34814429283142,-1,-1,0,6,11,8,12,-2,1
21.348149061203003,-7,-5,-9,-14,-15,-8,-13,-8,1
21.34910488128662,-5,-2,1,0,-3,-3,-5,1,1
21.34910821914673,1,1,-1,0,0,-2,0,0,1
21.36196994781494,3,5,4,8,8,5,6,5,1
21.36197280883789,1,-2,-2,2,4,1,-1,-3,1
21.36940360069275,-2,-2,-4,-14,-17,-9,-7,-3,1
21.369405508041382,0,3,1,-1,1,3,2,2,1
21.394095420837402,-3,-5,-1,-3,-4,-2,-2,-1,1
21.3941011428833,1,3,1,2,3,1,1,1,1
21.39525866508484,6,4,8,17,13,5,8,0,1
21.395262956619263,-11,-14,-23,-37,-37,-20,-16,-16,1
21.408121347427368,3,5,3,0,-3,-1,-19,2,1
21.408125638961792,-3,-3,0,0,1,3,4,-2,1
21.409197568893433,1,2,3,9,10,4,4,0,1
21.409201622009277,4,4,4,6,7,4,4,5,1
21.422707557678223,1,-3,-3,-4,-6,-2,4,-4,1
21.422713041305542,0,-2,0,-1,2,-1,1,0,1
21.430479764938354,-3,-3,-4,-5,-5,-3,-4,1,1
21.430485486984253,-1,0,3,6,5,2,-1,-2,1
21.444957971572876,-4,-3,-5,-9,-5,-5,0,-3,1
21.44496250152588,-4,-4,1,2,-2,0,-3,-2,1
21.453641891479492,1,1,1,-1,1,3,6,0,1
21.45364809036255,5,5,8,12,9,7,6,3,1
21.468213319778442,-3,-3,-8,-13,-11,-4,-4,-3,1
21.46821904182434,-3,-3,-6,-4,-5,-4,-1,-1,1
21.469277381896973,-2,0,0,-1,1,1,1,-1,1
21.469282388687134,2,2,3,5,3,1,-5,1,1
21.482593536376953,-2,-2,-2,1,0,1,3,-5,1
21.482598781585693,1,-1,-1,-1,-3,-2,-5,-6,1
21.490251064300537,-6,-5,-5,-6,-6,-3,2,-1,1
21.490283727645874,3,3,6,11,12,5,5,5,1
21.50827145576477,-3,-2,-2,-2,-2,-2,-4,-6,1
21.508277893066406,1,-2,-5,-2,-6,0,-2,3,1
21.51328420639038,1,3,-1,0,0,1,1,4,1
21.51328945159912,2,-1,2,3,2,2,2,-2,1
21.528218269348145,-5,-6,-10,-14,-10,-4,-2,-5,1
21.528223276138306,1,8,7,6,6,2,2,0,1
21.52922487258911,-3,-2,-2,1,2,1,-3,-4,1
21.52922773361206,-3,-3,-4,-11,-13,-7,-6,-1,1
21.54270911216736,3,3,5,7,8,3,2,4,1
21.54271936416626,-2,0,0,-1,1,-2,-2,-4,1
21.56255793571472,0,-3,1,1,1,-1,0,-1,1
21.562562465667725,2,3,2,5,5,3,-2,-1,1
21.564849138259888,0,-3,-2,-4,-6,-3,5,3,1
21.564854860305786,-4,-5,-6,-10,-7,-8,-15,-6,1
21.573010206222534,6,6,5,7,5,3,5,6,1
21.573015213012695,-5,-8,-12,-12,-13,-8,-9,-6,1
21.587810754776,-1,1,0,-2,-3,-3,-3,-3,1
21.58781599998474,3,3,2,3,2,1,4,2,1
21.58850336074829,-2,-5,-3,-4,-5,0,0,0,1
21.58850598335266,2,3,4,6,8,3,0,2,1
21.602632522583008,0,0,2,5,4,4,3,1,1
21.60263729095459,0,2,-3,-3,-3,-2,2,0,1
21.610108375549316,-1,-1,-3,-1,1,-1,-3,-6,1
21.610113859176636,-1,1,-4,-9,-9,-6,-9,-5,1
21.625423192977905,0,1,1,6,5,3,-2,2,1
21.62542963027954,4,-1,1,0,0,2,3,4,1
21.63348889350891,-1,-1,-5,-5,-4,-3,-1,-5,1
21.633495330810547,0,0,1,0,-2,-4,-10,-2,1
21.647550106048584,0,0,0,0,-2,-2,0,3,1
21.647555112838745,1,0,2,3,2,2,5,1,1
21.655681848526,1,-1,0,1,-1,1,-2,-2,1
21.655686616897583,-2,-3,-2,-3,1,0,4,1,1
21.670737266540527,2,2,3,6,4,0,2,1,1
21.670742988586426,-3,-3,-3,-5,-2,1,3,-3,1
21.671748876571655,-6,-4,-2,-7,-7,-6,-9,-8,1
21.671752452850342,-3,-5,-1,1,0,4,8,-1,1
21.684974431991577,7,6,8,11,8,2,4,1,1
21.68497896194458,-7,-8,-13,-22,-20,-12,-9,-6,1
21.693715810775757,-2,-1,1,1,1,-2,-3,-2,1
21.69372248649597,-1,-1,-1,-1,0,0,4,-1,1
21.707877159118652,5,3,3,5,5,4,1,0,1
21.707883834838867,-2,-3,-1,0,-2,-2,-5,-2,1
21.715775728225708,0,1,-1,-1,-2,-3,3,0,1
21.715781688690186,-1,-1,1,6,4,0,-3,-1,1
21.730756521224976,-7,-7,-8,-24,-21,-11,-9,-7,1
21.730762004852295,4,3,6,10,9,4,5,0,1
21.731817960739136,-3,-2,-4,-5,-3,1,-1,0,1
21.731821298599243,4,2,4,7,7,5,7,3,1
21.74515390396118,1,-1,-2,-2,-3,-2,-1,3,1
21.745159149169922,-2,-2,1,2,-2,-5,-4,-3,1
21.753547430038452,-2,-4,-2,1,1,4,-11,-2,1
21.75355315208435,2,3,3,3,1,2,6,3,1
21.767467737197876,-2,-3,-3,-1,-1,-1,-2,-4,1
21.767472505569458,2,0,-1,0,1,2,1,-4,1
21.783222675323486,2,2,4,10,6,0,-1,0,1
21.783227682113647,-6,-6,-8,-9,-6,-4,-9,-1,1
21.791353464126587,-1,-2,0,-1,0,1,3,0,1
21.79136037826538,2,1,1,2,1,1,2,4,1
21.792964935302734,1,2,2,3,-1,-3,4,4,1
21.792969703674316,-3,-5,-7,-11,-4,1,0,-3,1
21.80502963066101,-1,-1,-1,-7,-10,-9,-7,-2,1
21.805035829544067,1,-1,1,6,7,3,2,5,1
21.813183307647705,0,2,2,0,0,1,3,4,1
21.81318736076355,3,2,4,5,2,1,4,4,1
21.827703952789307,-1,0,-3,5,10,6,0,-3,1
21.827712059020996,-7,-2,0,0,-2,-2,-8,-6,1
21.83598828315735,-1,-1,-3,-6,-7,-5,-1,2,1
21.835993766784668,-2,-4,-3,-3,-3,-5,-4,-8,1
21.8506076335907,-3,-2,0,3,3,1,6,-2,1
21.850613117218018,4,6,0,-1,-1,1,-12,-4,1
21.851616382598877,0,0,1,2,1,1,7,-1,1
21.85162091255188,0,-3,-3,-4,-5,-1,-3,-5,1
21.865057945251465,-2,-2,-3,-4,-4,-1,3,3,1
21.865063190460205,0,-2,-2,-1,-3,-1,1,6,1
21.873302936553955,1,-1,0,0,2,1,3,0,1
21.873308181762695,1,4,1,2,-1,0,-3,2,1
21.88751244544983,1,-1,-1,-3,-1,0,2,-3,1
21.887516975402832,-3,-2,-3,-4,-5,-3,6,5,1
21.895997524261475,0,0,-1,1,1,1,-4,-3,1
21.896004676818848,2,1,5,7,6,3,8,4,1
21.910914182662964,-2,-2,-4,-2,-1,-5,-14,-6,1
21.910921096801758,-5,-2,-2,-8,-5,-1,2,2,1
21.9126455783844,-2,-1,-3,-5,-2,-2,1,-7,1
21.91265058517456,-3,0,1,1,0,1,2,5,1
21.925034046173096,3,1,5,12,9,5,5,-1,1
21.925039529800415,2,-1,-4,-6,-5,-1,-3,-3,1
21.933286905288696,1,-1,-2,-2,-1,2,4,2,1
21.933292627334595,-8,-9,-7,-11,-10,-5,-10,-9,1
21.948466062545776,3,3,5,5,2,-1,-2,4,1
21.948471546173096,-6,0,-1,1,1,0,3,-5,1
21.955737829208374,9,8,1,2,2,2,-9,-6,1
21.955743074417114,4,3,3,2,2,0,5,6,1
21.970749855041504,-3,-2,-1,2,2,3,2,-1,1
21.970754146575928,1,-3,1,6,5,3,7,0,1
21.971709728240967,-4,-5,-8,-10,-12,-10,-8,-1,1
21.971712827682495,-1,-2,-6,-11,-10,-5,-7,-3,1
21.984984159469604,-2,-1,2,2,1,1,0,-3,1
21.984988927841187,7,7,6,9,9,5,9,9,1
21.99367356300354,-5,-7,-1,0,-1,0,0,1,1
21.993679761886597,-2,-1,-3,-2,0,-1,1,-2,1
22.007569551467896,3,2,0,0,-2,-4,-9,1,1
22.007574558258057,0,1,1,-1,-2,-1,2,-4,1
22.01581358909607,-1,-3,1,2,1,-2,-6,0,1
22.01581859588623,2,1,0,4,2,-1,-2,-3,1
22.030900239944458,-6,-7,-7,-11,-11,-5,2,4,1
22.030907154083252,0,-1,-2,-5,-2,-2,-2,0,1
22.032361030578613,0,0,1,-3,0,1,-8,-6,1
22.03236746788025,4,5,5,13,8,3,6,4,1
22.0450599193573,-4,-6,-6,-6,-6,-2,-1,-2,1
22.045064449310303,0,0,-3,-4,-3,0,-4,-1,1
22.05293917655945,-3,-6,-1,0,0,-2,6,4,1
22.05294394493103,5,5,2,-1,3,2,-2,-3,1
22.067991971969604,0,-1,0,2,-1,-1,1,-4,1
22.067996501922607,-6,-6,-6,-6,-5,-4,-1,-4,1
22.076223373413086,1,1,0,2,5,2,0,-2,1
22.07623052597046,-1,-3,0,0,-1,1,5,5,1
22.09080171585083,3,1,0,-1,-1,-4,-5,2,1
22.090811729431152,2,-1,-1,1,0,2,-2,6,1
22.093088150024414,2,4,3,6,1,1,6,-2,1
22.093096494674683,-2,-1,-2,5,7,4,3,3,1
22.105313539505005,-6,-4,-7,-14,-12,-4,-6,-3,1
22.10531997680664,-2,-1,1,2,3,0,3,1,1
22.113514184951782,0,2,-2,-1,0,0,2,0,1
22.11352038383484,3,2,3,8,5,2,1,-3,1
22.127737045288086,-2,-5,-5,-8,-6,0,2,1,1
22.127743005752563,-2,-2,-1,-1,-1,-3,-5,-7,1
22.13577103614807,-1,-1,0,-2,-1,-3,-4,4,1
22.135775804519653,-2,0,-1,-2,-2,-3,-3,-5,1
22.150888681411743,2,3,4,8,6,4,5,-1,1
22.150894165039062,-2,-5,-7,-5,-4,-2,-1,-4,1
22.151936054229736,-3,-3,-1,-4,-5,-7,-3,2,1
22.151939392089844,2,1,-2,-11,-7,-5,0,3,1
22.16506814956665,-3,-2,-1,1,2,1,-1,-3,1
22.16507339477539,-1,1,4,7,7,1,-5,-6,1
22.173089742660522,-2,0,0,2,2,2,6,2,1
22.17309331893921,-4,-6,-8,-7,-8,-6,-8,-5,1
22.187617540359497,-2,-4,-4,-7,-5,-3,-4,2,1
22.18762183189392,1,4,4,4,6,-1,2,2,1
22.195706605911255,-5,-5,-9,-15,-15,-6,-6,-7,1
22.195712327957153,-3,-2,1,1,1,-1,-8,-9,1
22.21072793006897,3,4,2,5,4,2,5,4,1
22.21073269844055,4,1,4,5,2,5,0,8,1
22.211693286895752,-2,-2,-3,2,2,1,3,-7,1
22.2116961479187,-4,-2,-4,-6,-9,0,1,1,1
22.225013256072998,-5,0,2,1,2,0,-1,-11,1
22.225017309188843,-3,-3,-3,-2,-1,-1,0,-2,1
22.23348832130432,3,2,4,7,8,4,6,2,1
22.233495950698853,-2,-4,-5,-8,-12,-7,-5,-1,1
22.247591972351074,-3,-3,-2,-6,-4,-2,-2,-1,1
22.24759793281555,1,1,2,0,-1,1,-2,-2,1
22.255754709243774,-5,-6,-5,-4,-2,2,-3,-5,1
22.255759716033936,-4,-3,-2,-6,-5,-2,-4,-4,1
22.27095079421997,5,3,5,7,3,3,5,3,1
22.270957946777344,-2,-2,-4,-1,-4,-3,-1,-4,1
22.272135019302368,3,3,3,5,3,3,0,4,1
22.272139310836792,-2,-3,-1,2,1,-1,0,-3,1
22.285052061080933,4,4,2,1,2,1,2,2,1
22.285057067871094,1,4,2,2,3,2,3,4,1
22.2935152053833,-14,-11,-6,-8,-12,-11,-17,-14,1
22.293524503707886,-2,-1,-2,-3,0,2,7,2,1
22.30761957168579,1,-1,-2,0,-1,-4,-19,-7,1
22.30762481689453,-3,-2,-1,-3,-3,-2,-1,-6,1
22.315732717514038,8,8,7,11,8,4,5,6,1
22.3157377243042,-8,-12,-15,-22,-21,-12,-16,-9,1
22.33928942680359,-4,-2,-1,0,1,0,3,3,1
22.339296340942383,-2,-4,-4,-4,-4,-2,-3,-7,1
22.340782403945923,2,0,-1,-5,-1,-1,1,2,1
22.34078860282898,8,8,10,18,18,12,14,4,1
22.345273733139038,-1,-5,-6,-7,-11,-10,-9,-3,1
22.345280170440674,-6,-2,-7,-9,-7,-5,-6,-5,1
22.361214637756348,-1,-1,0,0,2,2,1,1,1
22.361220359802246,7,6,2,6,6,3,8,5,1
22.3673255443573,-5,-3,-1,1,2,1,0,-3,1
22.367329597473145,4,3,2,2,0,-3,-4,3,1
